"Sorting Lab","Year Month of Tow ","Tow Collection Day",Ship,"Station Line","Station Number","Latitude (º)","Longitude (º)","Max Tow Depth (m)","Volume Water Filtered (ml/1000m3)","Aliquot %","Aliquot Adjustment Value","Total Phyllosoma","Stage 1","Stage 2","Stage 3","Stage 4","Stage 5","Stage 6","Stage 7","Stage 8","Stage 9","Stage 10","Stage 11","Study Flag"
MJ,5408,1954-09-06,31SB,87,45,33.43756,-119.28413,128,511,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5408,1954-09-08,31SB,90,28,33.48462,-117.76808,26,195,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5408,1954-09-08,31SB,90,37,33.18462,-118.38708,141,504,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5408,1954-09-08,31SB,93,27,32.99833,-117.35977,47,249,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5408,1954-09-08,31SB,93,30,32.89833,-117.56519,140,548,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5408,1954-09-08,31SB,93,35,32.73167,-117.90704,129,483,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5408,1954-09-08,31SB,93,40,32.565,-118.24824,140,460,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-11,31PT,93,27,32.99833,-117.35977,96,408,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-07,31PT,90,28,33.48462,-117.76808,134,485,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5507,1955-07-08,31PT,90,30,33.41795,-117.90582,108,569,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5507,1955-07-11,31PT,93,30,32.89833,-117.56519,142,486,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-08,31CR,87,35,33.7709,-118.59418,136,514,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-11,31PT,93,35,32.73167,-117.90704,111,557,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-08,31PT,90,37,33.18462,-118.38708,140,436,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5507,1955-07-10,31CR,83,40,34.29705,-119.40453,12,80,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-08,31CR,87,40,33.60423,-118.93949,123,539,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-11,31PT,93,40,32.565,-118.24824,141,452,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-10,31CR,83,43,34.19705,-119.61309,140,518,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-08,31CR,87,45,33.43756,-119.28413,132,448,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-08,31PT,90,45,32.91795,-118.93551,142,440,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5507,1955-07-11,31PT,93,45,32.39833,-118.5888,127,522,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-12,31CR,77,50,35.00295,-120.81175,131,504,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-08,31CR,87,50,33.2709,-119.6281,55,215,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-08,31PT,90,50,32.75128,-119.27743,115,544,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5507,1955-07-11,31PT,93,50,32.23167,-118.92872,131,463,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-10,31CR,80,51,34.45,-120.52391,125,508,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5507,1955-07-09,31CR,83,51,33.93039,-120.16805,146,541,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-12,31CR,77,55,34.83628,-121.16221,138,385,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-10,31CR,80,55,34.31667,-120.80245,146,462,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5507,1955-07-09,31CR,83,55,33.79705,-120.44487,136,471,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-08,31CR,87,55,33.10423,-119.9714,135,502,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-08,31PT,90,55,32.58462,-119.61871,131,488,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5507,1955-07-11,31PT,93,55,32.065,-119.26802,126,493,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-10,31CR,80,60,34.15,-121.15,138,376,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5507,1955-07-09,31CR,83,60,33.63039,-120.79028,127,552,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-08,31CR,87,60,32.93756,-120.31405,147,455,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5507,1955-07-08,31PT,90,60,32.41795,-119.95935,132,471,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5507,1955-07-10,31PT,93,60,31.89833,-119.6067,139,500,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-06,31PT,93,27,32.99833,-117.35977,129,551,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-07,31OR,90,28,33.48462,-117.76808,137,490,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5607,1956-07-07,31OR,90,30,33.41795,-117.90582,134,459,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5607,1956-07-06,31PT,93,30,32.89833,-117.56519,133,569,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-07,31PT,93,35,32.73167,-117.90704,126,564,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-11,31OR,87,36,33.73756,-118.6633,41,107,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-07,31OR,90,37,33.18462,-118.38708,140,445,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5607,1956-07-12,31OR,83,40,34.29705,-119.40453,13,97,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-11,31OR,87,40,33.60423,-118.93949,138,340,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-07,31PT,93,40,32.565,-118.24824,142,533,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-12,31OR,83,43,34.19705,-119.61309,129,508,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-11,31OR,87,45,33.43756,-119.28413,135,440,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-07,31OR,90,45,32.91795,-118.93551,145,429,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5607,1956-07-07,31PT,93,45,32.39833,-118.5888,133,489,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-12,31OR,82,47,34.23692,-120.0086,124,529,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5607,1956-07-12,31OR,83,48,34.03039,-119.96015,54,206,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-14,31OR,77,50,35.00295,-120.81175,132,436,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-12,31OR,87,50,33.2709,-119.6281,133,510,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-07,31OR,90,50,32.75128,-119.27743,134,445,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5607,1956-07-07,31PT,93,50,32.23167,-118.92872,147,445,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-14,31OR,80,51,34.45,-120.52391,62,244,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5607,1956-07-12,31OR,83,51,33.93039,-120.16805,135,460,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-14,31OR,77,55,34.83628,-121.16221,136,483,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-14,31OR,80,55,34.31667,-120.80245,139,463,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5607,1956-07-12,31OR,83,55,33.79705,-120.44487,135,492,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-09,31OR,87,55,33.10423,-119.9714,115,507,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-07,31OR,90,55,32.58462,-119.61871,138,530,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5607,1956-07-07,31PT,93,55,32.065,-119.26802,141,546,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-15,31OR,77,60,34.66962,-121.51196,135,438,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-14,31OR,80,60,34.15,-121.15,130,501,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5607,1956-07-12,31OR,83,60,33.63039,-120.79028,134,473,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-09,31OR,87,60,32.93756,-120.31405,134,451,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5607,1956-07-07,31OR,90,60,32.41795,-119.95935,134,453,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5607,1956-07-07,31PT,93,60,31.89833,-119.6067,123,585,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-10,31PT,83,55,33.79705,-120.44487,141,494,100,"No Adjustment",1,0,1,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-14,31PT,90,60,32.41795,-119.95935,124,529,100,"No Adjustment",1,0,1,0,0,0,0,0,0,0,0,0,1
MJ,5707,1957-07-18,31PT,93,35,32.73167,-117.90704,135,519,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-18,31PT,93,30,32.89833,-117.56519,140,519,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-12,31PT,86.7,60,32.98953,-120.34964,140,515,100,"No Adjustment",2,2,0,0,0,0,0,0,0,0,0,0,1
MJ,5707,1957-07-16,31PT,90,28,33.48462,-117.76808,140,670,100,"No Adjustment",3,3,0,0,0,0,0,0,0,0,0,0,1
MJ,5707,1957-07-12,31PT,86.7,55,33.15619,-120.00678,135,472,100,"No Adjustment",5,1,0,0,0,0,0,0,0,0,0,0,1
MJ,5707,1957-07-11,31PT,86.7,36,33.78953,-118.69789,134,521,100,"No Adjustment",9,1,0,0,0,0,0,0,0,0,0,0,1
MJ,5707,1957-07-11,31PT,83,40,34.29705,-119.40453,14,123,100,"No Adjustment",13,13,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-11,31PT,83,43,34.19705,-119.61309,75,98,100,"No Adjustment",76,76,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-15,31ST,77,50,35.00295,-120.81175,95,289,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-15,31ST,77,55,34.83628,-121.16221,141,429,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-15,31ST,77,60,34.66962,-121.51196,143,400,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-09,31PT,80,51,34.45,-120.52391,59,226,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5707,1957-07-09,31PT,80,55,34.31667,-120.80245,140,495,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5707,1957-07-09,31PT,80,60,34.15,-121.15,155,481,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5707,1957-07-10,31PT,82,47,34.23692,-120.0086,138,524,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5707,1957-07-10,31PT,83,51,33.93039,-120.16805,80,332,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-10,31PT,83,60,33.63039,-120.79028,140,524,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-11,31PT,87,45,33.43756,-119.28413,136,504,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-12,31PT,87,50,33.2709,-119.6281,64,268,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-16,31PT,90,30,33.41795,-117.90582,136,520,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5707,1957-07-15,31PT,90,37,33.18462,-118.38708,132,543,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5707,1957-07-14,31PT,90,45,32.91795,-118.93551,129,548,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5707,1957-07-14,31PT,90,50,32.75128,-119.27743,121,580,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5707,1957-07-14,31PT,90,55,32.58462,-119.61871,83,703,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,5707,1957-07-16,31PT,93,27,32.99833,-117.35977,130,613,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-18,31PT,93,40,32.565,-118.24824,145,496,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-19,31PT,93,45,32.39833,-118.5888,125,566,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-19,31PT,93,50,32.23167,-118.92872,134,475,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-19,31PT,93,55,32.065,-119.26802,144,481,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,5707,1957-07-19,31PT,93,60,31.89833,-119.6067,127,544,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-03,31OR,90,45,32.91795,-118.93551,136,429,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,5807,1958-07-03,31OR,90,50,32.75128,-119.27743,55,169,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,5807,1958-07-07,31PT,83,60,33.63039,-120.79028,141,443,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-06,31OR,93,35,32.73167,-117.90704,140,411,100,"No Adjustment",3,3,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-05,31PT,87,50,33.2709,-119.6281,61,237,100,"No Adjustment",4,4,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-06,31OR,93,50,32.23167,-118.92872,132,444,100,"No Adjustment",5,5,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-02,31OR,90,28,33.48462,-117.76808,124,536,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5807,1958-07-03,31OR,90,30,33.41795,-117.90582,138,452,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5807,1958-07-03,31OR,90,37,33.18462,-118.38708,138,447,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5807,1958-07-03,31OR,90,55,32.58462,-119.61871,130,435,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5807,1958-07-04,31PT,87,35,33.7709,-118.59418,138,458,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-04,31PT,87,45,33.43756,-119.28413,143,492,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-04,31OR,90,60,32.41795,-119.95935,140,426,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5807,1958-07-05,31PT,87,55,33.10423,-119.9714,122,519,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-05,31PT,87,60,32.93756,-120.31405,136,450,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-06,31OR,93,30,32.89833,-117.56519,122,454,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-06,31OR,93,40,32.565,-118.24824,141,432,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-06,31OR,93,45,32.39833,-118.5888,137,413,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-06,31OR,93,55,32.065,-119.26802,142,429,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-06,31OR,93,60,31.89833,-119.6067,136,454,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-07,31PT,82,47,34.23692,-120.0086,143,456,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5807,1958-07-07,31PT,83,43,34.19705,-119.61309,139,443,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-07,31PT,83,51,33.93039,-120.16805,96,295,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-07,31PT,83,55,33.79705,-120.44487,135,453,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-07,31OR,93,27,32.99833,-117.35977,143,402,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-08,31PT,80,51,34.45,-120.52391,67,264,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5807,1958-07-08,31PT,80,55,34.31667,-120.80245,116,535,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5807,1958-07-08,31PT,80,60,34.15,-121.15,145,413,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5807,1958-07-08,31PT,83,40,34.29705,-119.40453,11,84,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-11,31PT,77,50,35.00295,-120.81175,123,403,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-11,31PT,77,55,34.83628,-121.16221,138,423,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5807,1958-07-11,31PT,77,60,34.66962,-121.51196,130,497,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-11,31PT,83,55,33.79705,-120.44487,131,511,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-12,31OR,80,60,34.15,-121.15,140,400,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,5907,1959-07-13,31PT,87,60,32.93756,-120.31405,135,443,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-14,31PT,87,50,33.2709,-119.6281,62,247,100,"No Adjustment",1,0,1,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-20,31PT,93,28,32.965,-117.42827,148,440,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-21,31PT,93,60,31.89833,-119.6067,129,459,100,"No Adjustment",1,0,1,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-23,31PT,90,55,32.58462,-119.61871,124,509,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,5907,1959-07-11,31OR,80,52,34.41667,-120.59358,140,411,100,"No Adjustment",2,2,0,0,0,0,0,0,0,0,0,0,1
TK,5907,1959-07-10,31OR,82,47,34.23692,-120.0086,132,485,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5907,1959-07-11,31OR,80,55,34.31667,-120.80245,140,440,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5907,1959-07-11,31PT,83,40,34.29705,-119.40453,12,72,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-11,31PT,83,43,34.19705,-119.61309,137,547,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-11,31PT,83,51,33.93039,-120.16805,92,412,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-11,31PT,83,60,33.63039,-120.79028,130,528,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-14,31PT,87,40,33.60423,-118.93949,138,516,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-14,31PT,87,45,33.43756,-119.28413,129,502,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-14,31PT,87,55,33.10423,-119.9714,146,458,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-16,31OR,77,60,34.66962,-121.51196,135,458,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-17,31OR,77,50,35.00295,-120.81175,128,460,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-17,31OR,77,55,34.83628,-121.16221,143,426,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-20,31PT,93,30,32.89833,-117.56519,142,452,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-20,31PT,93,35,32.73167,-117.90704,145,439,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-20,31PT,93,40,32.565,-118.24824,124,498,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-21,31PT,93,45,32.39833,-118.5888,136,479,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-21,31PT,93,50,32.23167,-118.92872,134,469,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-21,31PT,93,55,32.065,-119.26802,126,480,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5907,1959-07-23,31PT,90,45,32.91795,-118.93551,132,476,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5907,1959-07-23,31PT,90,60,32.41795,-119.95935,140,452,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5907,1959-07-24,31PT,90,28,33.48462,-117.76808,125,438,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5907,1959-07-24,31PT,90,37,33.18462,-118.38708,138,469,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5908,1959-08-20,31OR,90,50,32.75128,-119.27743,135,490,100,"No Adjustment",1,0,1,0,0,0,0,0,0,0,0,0,1
TK,5908,1959-08-20,31OR,90,55,32.58462,-119.61871,140,464,100,"No Adjustment",1,0,1,0,0,0,0,0,0,0,0,0,1
TK,5908,1959-08-24,31OR,93,35,32.73167,-117.90704,138,485,100,"No Adjustment",1,0,0,0,0,1,0,0,0,0,0,0,2
TK,5908,1959-08-15,31OR,80,55,34.31667,-120.80245,134,484,100,"No Adjustment",2,1,1,0,0,0,0,0,0,0,0,0,1
TK,5908,1959-08-17,31OR,82,47,34.23692,-120.0086,141,448,100,"No Adjustment",2,0,1,1,0,0,0,0,0,0,0,0,1
TK,5908,1959-08-15,31OR,80,60,34.15,-121.15,142,440,100,"No Adjustment",4,1,3,0,0,0,0,0,0,0,0,0,1
TK,5908,1959-08-14,31OR,77,60,34.66962,-121.51196,126,497,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5908,1959-08-15,31OR,77,50,35.00295,-120.81175,137,455,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5908,1959-08-15,31OR,77,55,34.83628,-121.16221,144,450,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5908,1959-08-15,31OR,80,52,34.41667,-120.59358,118,535,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5908,1959-08-17,31OR,83,40,34.29705,-119.40453,20,106,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5908,1959-08-17,31OR,83,43,34.19705,-119.61309,138,430,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5908,1959-08-17,31OR,83,51,33.93039,-120.16805,100,326,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5908,1959-08-17,31OR,83,55,33.79705,-120.44487,124,514,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5908,1959-08-17,31OR,83,60,33.63039,-120.79028,115,538,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5908,1959-08-18,31OR,87,35,33.7709,-118.59418,144,437,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5908,1959-08-18,31OR,87,40,33.60423,-118.93949,140,405,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5908,1959-08-18,31OR,87,45,33.43756,-119.28413,127,467,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5908,1959-08-18,31OR,87,50,33.2709,-119.6281,70,284,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5908,1959-08-18,31OR,87,55,33.10423,-119.9714,140,439,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5908,1959-08-18,31OR,87,60,32.93756,-120.31405,132,457,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,5908,1959-08-20,31OR,90,60,32.41795,-119.95935,144,464,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5908,1959-08-21,31OR,90,32,33.35128,-118.04346,132,473,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,5908,1959-08-21,31OR,90,37,33.18462,-118.38708,141,434,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
